171006,Greyton,Theewaterskloof,Western Cape,2780
577023,Greytown,Umvoti,KwaZulu-Natal,9090
274137,Gribaltar Rock,Ngqushwa,Eastern Cape,127
294012,Griebdale,King Sabata Dalindyebo,Eastern Cape,105
376004,Griekwastad,Siyancuma,Northern Cape,6428
984045,Groblersdal,Elias Motsoaledi,Limpopo,4329
380005,Groblershoop,!Kheis,Northern Cape,4938
525001,Groenvlei,Emadlangeni,KwaZulu-Natal,193
381004,Groenwater,Tsantsabane,Northern Cape,739
176006,Groot Brakrivier,Mossel Bay,Western Cape,10619
175011,Groot Jongensfontein,Hessequa,Western Cape,355
669035,Groot Marico,Ramotshere Moiloa,North West,3384
598217,Groot Verlangen,Umzimkhulu,KwaZulu-Natal,543
499040,Grootdam,Mangaung,Free State,133
363006,Grootderm,Richtersveld,Northern Cape,80
380001,Grootdrink,!Kheis,Northern Cape,2645
799071,Grootfontein,City of Tshwane,Gauteng,1460
526006,Grootgeluk,Dannhauser,KwaZulu-Natal,1507
571014,Grootgluk,Okhahlamba,KwaZulu-Natal,1378
499033,Groothoek,Mangaung,Free State,23
799015,Grootvlei,City of Tshwane,Gauteng,1786
865006,Grootvlei,Dipaleseng,Mpumalanga,5415
164019,Grotto Bay,Swartland,Western Cape,220
592021,Groutville,KwaDukuza,KwaZulu-Natal,12638
270641,Gshiphondo,Mbhashe,Eastern Cape,239
283048,Guba,Emalahleni,Eastern Cape,254
285045,Guba,Sakhisizwe,Eastern Cape,100
283034,Gubahoek,Emalahleni,Eastern Cape,186
272020,Gubeni KwaSilatsha,Great Kei,Eastern Cape,801
284006,Gubenxa,Engcobo,Eastern Cape,255
270333,Gubevu,Mbhashe,Eastern Cape,708
271036,Gubevu,Mnquma,Eastern Cape,158
290301,Gubevu,Ngquza Hill,Eastern Cape,418
294107,Gubevu,King Sabata Dalindyebo,Eastern Cape,624
297020,Gubhethuka,Mbizana,Eastern Cape,224
538012,Gubhethuka,uMhlathuze,KwaZulu-Natal,3233
503052,Gubhugubhu,Umzumbe,KwaZulu-Natal,7682
503018,Gubhuza,Umzumbe,KwaZulu-Natal,2446
296177,Gubhuzi,Umzimvubu,Eastern Cape,209
293167,Gubini,Mhlontlo,Eastern Cape,237
298134,Gudeka,Ntabankulu,Eastern Cape,346
271061,Gudla,Mnquma,Eastern Cape,640
295082,Gudlintaba,Matatiele,Eastern Cape,399
598082,Gudlintaba,Umzimkhulu,KwaZulu-Natal,1020
296100,Gudlintaba A,Umzimvubu,Eastern Cape,121
296011,Gudlintaba B,Umzimvubu,Eastern Cape,318
504003,Gudlucingo,UMuziwabantu,KwaZulu-Natal,850
580136,Gudu,Nongoma,KwaZulu-Natal,231
503007,Gugha,Umzumbe,KwaZulu-Natal,807
199030,Gugulethu,City of Cape Town,Western Cape,98468
283065,Gugulethu,Emalahleni,Eastern Cape,204
283094,Gugulethu A,Emalahleni,Eastern Cape,229
283067,Gugulethu B,Emalahleni,Eastern Cape,123
589071,Gugushe,uMlalazi,KwaZulu-Natal,771
282364,Gugwana,Intsika Yethu,Eastern Cape,83
282066,Gugwini,Intsika Yethu,Eastern Cape,96
293114,Gugwini,Mhlontlo,Eastern Cape,182
295287,Gugwini,Matatiele,Eastern Cape,355
296090,Gugwini,Umzimvubu,Eastern Cape,1412
598211,Gugwini,Umzimkhulu,KwaZulu-Natal,1517
598034,Gujedlini,Umzimkhulu,KwaZulu-Natal,1461
576076,Gujini,Msinga,KwaZulu-Natal,3051
284133,Gulandoda,Engcobo,Eastern Cape,265
503084,Gumatane,Umzumbe,KwaZulu-Natal,1473
287021,Gumba-Gumba,Senqu,Eastern Cape,377
966213,Gumbani,Thulamela,Limpopo,2229
965001,Gumbu,Mutale,Limpopo,913
965063,Gumela,Mutale,Limpopo,383
297275,Gumzana,Mbizana,Eastern Cape,1225
965067,Gundani,Mutale,Limpopo,306
293076,Gungqwane,Mhlontlo,Eastern Cape,530
282120,Gungubele,Intsika Yethu,Eastern Cape,232
270096,Gungululu,Mbhashe,Eastern Cape,146
576031,Gunjana,Msinga,KwaZulu-Natal,838
586013,Gunjaneni,Mtubatuba,KwaZulu-Natal,2550
599011,Gunjini,eThekwini,KwaZulu-Natal,8031
293223,Gunqwana,Mhlontlo,Eastern Cape,411
578004,Gunstelling,eDumbe,KwaZulu-Natal,598
291141,Gunuza,Port St Johns,Eastern Cape,43
290268,Gunyeni,Ngquza Hill,Eastern Cape,1566
292052,Gunyeni,Nyandeni,Eastern Cape,553
290108,Guqa,Ngquza Hill,Eastern Cape,660
292186,Guqa,Nyandeni,Eastern Cape,773
297067,Guqa,Mbizana,Eastern Cape,299
576073,Guqa,Msinga,KwaZulu-Natal,2944
580147,Guqe,Nongoma,KwaZulu-Natal,563
282070,Guse,Intsika Yethu,Eastern Cape,514
580198,Gusenzamo,Nongoma,KwaZulu-Natal,520
874028,Gutshwa,Mbombela,Mpumalanga,14643
874029,Gutshwakop,Mbombela,Mpumalanga,7318
294365,Gutyubeni,King Sabata Dalindyebo,Eastern Cape,650
270520,Guxuxu,Mbhashe,Eastern Cape,118
965071,Guyuni,Mutale,Limpopo,906
260084,Gwaba,Buffalo City,Eastern Cape,874
272025,Gwaba,Great Kei,Eastern Cape,1997
506010,Gwababeni,Hibiscus Coast,KwaZulu-Natal,2669
587017,Gwabalanda Hlawi,Mfolozi,KwaZulu-Natal,2281
274047,Gwabeni,Ngqushwa,Eastern Cape,379
297191,Gwabeni,Mbizana,Eastern Cape,1527
271133,Gwadana,Mnquma,Eastern Cape,671
293019,Gwadane,Mhlontlo,Eastern Cape,328
270480,Gwadu,Mbhashe,Eastern Cape,129
965085,Gwagwathini,Mutale,Limpopo,128
965042,Gwakwani,Mutale,Limpopo,47
297032,Gwala,Mbizana,Eastern Cape,761
276035,Gwali,Nkonkobe,Eastern Cape,276
292011,Gwali,Nyandeni,Eastern Cape,196
293286,Gwali,Mhlontlo,Eastern Cape,398
274063,Gwangwa,Ngqushwa,Eastern Cape,46
298105,Gwangxu,Ntabankulu,Eastern Cape,629
565011,Gwanovuga,Impendle,KwaZulu-Natal,1103
580132,Gwebu,Nongoma,KwaZulu-Natal,837
293125,Gwedani,Mhlontlo,Eastern Cape,491
271439,Gwelane,Mnquma,Eastern Cape,327
284190,Gwetyubeni,Engcobo,Eastern Cape,489
293100,Gwexa,Mhlontlo,Eastern Cape,364
260146,Gwili-Gwili,Buffalo City,Eastern Cape,365
273081,Gwiligwili,Amahlathi,Eastern Cape,1686
260063,Gwiqi,Buffalo City,Eastern Cape,809
296063,Gxaku,Umzimvubu,Eastern Cape,86
296059,Gxaku B,Umzimvubu,Eastern Cape,63
594067,Gxalingene,Ingwe,KwaZulu-Natal,0
271327,Gxara,Mnquma,Eastern Cape,204
290169,Gxelesha,Ngquza Hill,Eastern Cape,586
292212,Gxeni,Nyandeni,Eastern Cape,257
298112,Gxeni,Ntabankulu,Eastern Cape,140
295227,Gxenilikulu,Matatiele,Eastern Cape,437
576038,Gxobanyawo,Msinga,KwaZulu-Natal,1955
271197,Gxojana,Mnquma,Eastern Cape,453
283047,Gxojeni,Emalahleni,Eastern Cape,550
284140,Gxojeni,Engcobo,Eastern Cape,668
292091,Gxulu,Nyandeni,Eastern Cape,4060
576017,Gxushaneni,Msinga,KwaZulu-Natal,1082
282261,Gxwalibomvu,Intsika Yethu,Eastern Cape,434
966007,Ha-Lambani,Thulamela,Limpopo,3450
965090,Ha-Mabila,Mutale,Limpopo,436
973001,Ha-Madikana,Molemole,Limpopo,3668
295202,Ha-Majono,Matatiele,Eastern Cape,344
965057,Ha-Makuya,Mutale,Limpopo,1179
968136,Ha-Mamphagi,Makhado,Limpopo,945
968049,Ha-Mapila,Makhado,Limpopo,862
968069,Ha-Mashau,Makhado,Limpopo,15210
295134,Ha-Masupha,Matatiele,Eastern Cape,281
968035,Ha-Matidza,Makhado,Limpopo,2081
968023,Ha-Matsa,Makhado,Limpopo,2670
966081,Ha-Matsika,Thulamela,Limpopo,1120
295166,Ha-Moeketsi,Matatiele,Eastern Cape,500
295129,Ha-Mohapi,Matatiele,Eastern Cape,1615
968051,Ha-Mphaila,Makhado,Limpopo,806
968140,Ha-Muila A,Makhado,Limpopo,2285
968144,Ha-Muila B,Makhado,Limpopo,673
965009,Ha-Nkotswi,Mutale,Limpopo,114
968120,Ha-Nthabalala,Makhado,Limpopo,1672
968039,Ha-Rabali,Makhado,Limpopo,8774
966079,Ha-Radali,Thulamela,Limpopo,2052
472014,Ha-Rankopane,Maluti a Phofung,Free State,2505
461005,Ha-Rasebei,Kopanong,Free State,5051
472038,Ha-Sethunya,Maluti a Phofung,Free State,6678
472064,Ha-Taudi,Maluti a Phofung,Free State,815
295113,Ha-Tlakanelo,Matatiele,Eastern Cape,246
968107,HaDavhana,Makhado,Limpopo,6686
968112,HaMashamba,Makhado,Limpopo,6349
968100,HaMashau,Makhado,Limpopo,1598
968106,HaMatsila,Makhado,Limpopo,767
968084,HaNesengani,Makhado,Limpopo,13951
286066,HaNokhohloko,Elundini,Eastern Cape,70
286056,HaQhadi,Elundini,Eastern Cape,946
286001,HaSefoko,Elundini,Eastern Cape,638
799020,Haakdoornboom,City of Tshwane,Gauteng,4309
177005,Haarlem,George,Western Cape,2376
589013,Habeni,uMlalazi,KwaZulu-Natal,1767
295125,Hadiaho,Matatiele,Eastern Cape,1188
962068,Haenertsburg,Greater Tzaneen,Limpopo,282
272023,Haga-Haga,Great Kei,Eastern Cape,134
582090,Hagaza,Umhlabuyalingana,KwaZulu-Natal,2050
295124,Haisaka,Matatiele,Eastern Cape,388
968081,Hakutama,Makhado,Limpopo,1871
276017,Hala,Nkonkobe,Eastern Cape,588
283073,Hala,Emalahleni,Eastern Cape,620
575007,Haladu A,Nqutu,KwaZulu-Natal,2203
575008,Haladu B,Nqutu,KwaZulu-Natal,710
282102,Halane,Intsika Yethu,Eastern Cape,308
283090,Hali No 1,Emalahleni,Eastern Cape,642
283077,Hali No 2,Emalahleni,Eastern Cape,1150
762011,Hallgate,Lesedi,Gauteng,909
599003,Hambanathi,eThekwini,KwaZulu-Natal,10755
571012,Hambrook,Okhahlamba,KwaZulu-Natal,2152
274109,Hamburg,Ngqushwa,Eastern Cape,1348
799012,Hammanskraal,City of Tshwane,Gauteng,21345
292260,Hamsini,Nyandeni,Eastern Cape,1502
968099,Hanani,Makhado,Limpopo,1137
592028,Hanguza,KwaDukuza,KwaZulu-Natal,291
467008,Hani Park,Matjhabeng,Free State,9600
660043,Hani View,Moretele,North West,6726
268003,Hankey,Kouga,Eastern Cape,11761
371006,Hanover,Emthanjeni,Northern Cape,4594
366002,Hantam NU,Hantam,Northern Cape,4175
546022,Haqaza,Maphumulo,KwaZulu-Natal,1179
599087,Harare A,eThekwini,KwaZulu-Natal,1021
599088,Harare B,eThekwini,KwaZulu-Natal,1652
286127,Hardale,Elundini,Eastern Cape,640
295075,Hardenburg,Matatiele,Eastern Cape,381
504016,Harding,UMuziwabantu,KwaZulu-Natal,9544
964021,Harmony,Maruleng,Limpopo,23
472001,Harrismith,Maluti a Phofung,Free State,27869
797020,Harry Gwala,Ekurhuleni,Gauteng,1845
662015,Hartbeestfontein A,Rustenburg,North West,26337
677004,Hartbeestfontein B,City of Matlosana,North West,1467
761009,Hartebeesfontein,Midvaal,Gauteng,162
661047,Hartebeespoort,Madibeng,North West,22374
176011,Hartenbos,Mossel Bay,Western Cape,4196
386003,Hartswater,Phokwane,Northern Cape,10465
966214,Hasane,Thulamela,Limpopo,2710
295211,Hasetati,Matatiele,Eastern Cape,190
168004,Hassie Square,Breede Valley,Western Cape,522
966151,Hatshisele,Thulamela,Limpopo,4382
526057,Hattingspruit,Dannhauser,KwaZulu-Natal,951
361026,Havard,Ga-Segonyana,Northern Cape,2295
580127,Hawini,Nongoma,KwaZulu-Natal,1156
172012,Hawston,Overstrand,Western Cape,8214
590023,Hawule,Mthonjaneni,KwaZulu-Natal,796
589144,Hayinyama,uMlalazi,KwaZulu-Natal,995
566012,Haza,The Msunduzi,KwaZulu-Natal,333
599019,Hazelmere,eThekwini,KwaZulu-Natal,6751
874006,Hazyview,Mbombela,Mpumalanga,4236
295127,Hebron,Matatiele,Eastern Cape,990
661031,Hebron,Madibeng,North West,34694
799033,Hebron,City of Tshwane,Gauteng,2321
877050,Hebron State Forest,Bushbuckridge,Mpumalanga,13
273054,Heckel,Amahlathi,Eastern Cape,609
175003,Heidelberg,Hessequa,Western Cape,8259
762014,Heidelberg,Lesedi,Gauteng,35563
477011,Heilbron,Ngwathe,Free State,5486
360088,Heiso,Joe Morolong,Northern Cape,1182
199044,Helderberg Nature Reserve,City of Cape Town,Western Cape,4
970055,Helena,Aganang,Limpopo,219
578039,Helpmekaar A,eDumbe,KwaZulu-Natal,246
578021,Helpmekaar B,eDumbe,KwaZulu-Natal,216
965089,Helula A,Mutale,Limpopo,189
965072,Helula B,Mutale,Limpopo,60
283032,Helushe,Emalahleni,Eastern Cape,302
589098,Hemfane,uMlalazi,KwaZulu-Natal,2342
869013,Hendrina,Steve Tshwete,Mpumalanga,2359
287023,Henge,Senqu,Eastern Cape,588
566017,Henley,The Msunduzi,KwaZulu-Natal,180
467012,Hennenman,Matjhabeng,Free State,3793
176005,Herbertsdale,Mossel Bay,Western Cape,666
860040,Hereford,Albert Luthuli,Mpumalanga,1400
982075,Hermansdaal,Mogalakwena,Limpopo,1051
172014,Hermanus,Overstrand,Western Cape,10457
177010,Herolds Bay,George,Western Cape,704
287126,Herschel,Senqu,Eastern Cape,2189
360067,Hertzog,Joe Morolong,Northern Cape,601
465002,Hertzogville,Tokologo,Free State,978
175002,Hessequa NU,Hessequa,Western Cape,11586
360001,Heuningvlei,Joe Morolong,Northern Cape,2656
281068,Hewu,Lukanji,Eastern Cape,2193
292059,Hhakaneni,Nyandeni,Eastern Cape,238
546062,Hholweni,Maphumulo,KwaZulu-Natal,409
506002,Hibberdene,Hibiscus Coast,KwaZulu-Natal,4037
506003,Hibiscus Coast NU,Hibiscus Coast,KwaZulu-Natal,9400
271219,High Hill,Mnquma,Eastern Cape,333
294020,Highbury,King Sabata Dalindyebo,Eastern Cape,916
597060,Highflats,Ubuhlebezwe,KwaZulu-Natal,542
172002,Highlands,Overstrand,Western Cape,75
579002,Highlands,UPhongolo,KwaZulu-Natal,5353
598136,Highlands,Umzimkhulu,KwaZulu-Natal,632
564010,Highmoor,Mpofana,KwaZulu-Natal,11
565001,Highmoor,Impendle,KwaZulu-Natal,0
271130,Hili Hili,Mnquma,Eastern Cape,214
260148,Hill,Buffalo City,Eastern Cape,216
260094,Hillcrest,Buffalo City,Eastern Cape,290
599100,Hillcrest,eThekwini,KwaZulu-Natal,13329
281047,Hillisdale,Lukanji,Eastern Cape,35
765011,Hillshaven,Westonaria,Gauteng,2561
295010,Hillside,Matatiele,Eastern Cape,625
526039,Hilltop,Dannhauser,KwaZulu-Natal,1239
563013,Hilton,uMngeni,KwaZulu-Natal,9340
595007,Himeville,Kwa Sani,KwaZulu-Natal,1697
983006,Hinlopen,Ephraim Mogale,Limpopo,942
575076,HlabaNkhosi,Nqutu,KwaZulu-Natal,1043
290134,Hlabati,Ngquza Hill,Eastern Cape,107
293168,Hlabati,Mhlontlo,Eastern Cape,357
294171,Hlabatshane A,King Sabata Dalindyebo,Eastern Cape,323
294178,Hlabatshane B,King Sabata Dalindyebo,Eastern Cape,403
594045,Hlabeni,Ingwe,KwaZulu-Natal,1323
582045,Hlabezinhlohe,Umhlabuyalingana,KwaZulu-Natal,160
584016,Hlabisa,The Big 5 False Bay,KwaZulu-Natal,188
585032,Hlabisa,Hlabisa,KwaZulu-Natal,2469
585036,Hlabisa NU,Hlabisa,KwaZulu-Natal,759
594023,Hlafuna,Ingwe,KwaZulu-Natal,634
978027,Hlagalakwena,Lephalale,Limpopo,514
295054,Hlahlweni,Matatiele,Eastern Cape,132
270456,Hlakoti,Mbhashe,Eastern Cape,283
877025,Hlalakahle,Bushbuckridge,Mpumalanga,992
583062,Hlalanathi,Jozini,KwaZulu-Natal,1070
868001,Hlalanikahle,Emalahleni,Mpumalanga,35108
985167,Hlalanikahle,Makhuduthamaga,Limpopo,3467
585038,Hlambanyathi,Hlabisa,KwaZulu-Natal,1114
296181,Hlane,Umzimvubu,Eastern Cape,285
589120,Hlangana,uMlalazi,KwaZulu-Natal,2030
594019,Hlanganani,Ingwe,KwaZulu-Natal,883
877120,Hlanganani,Bushbuckridge,Mpumalanga,21506
968105,Hlanganani,Makhado,Limpopo,7816
293309,Hlangani,Mhlontlo,Eastern Cape,130
298044,Hlankomo,Ntabankulu,Eastern Cape,1111
287108,Hlantjwa,Senqu,Eastern Cape,144
503080,Hlanzeni,Umzumbe,KwaZulu-Natal,2659
580060,Hlanzeni,Nongoma,KwaZulu-Natal,158
587018,Hlanzeni,Mfolozi,KwaZulu-Natal,1297
575053,HlathiDlamini,Nqutu,KwaZulu-Natal,3428
575052,HlathiNgudulwane,Nqutu,KwaZulu-Natal,5530
580188,Hlathidumayo,Nongoma,KwaZulu-Natal,259
562020,Hlathikhulu,uMshwathi,KwaZulu-Natal,6216
874043,Hlauhlau,Mbombela,Mpumalanga,9590
291175,Hlavana,Port St Johns,Eastern Cape,353
877028,Hlavekisa,Bushbuckridge,Mpumalanga,2563
575114,Hlazakazi A,Nqutu,KwaZulu-Natal,436
575129,Hlazakazi B,Nqutu,KwaZulu-Natal,1126
575122,Hlazakazi C,Nqutu,KwaZulu-Natal,530
582062,Hlazane,Umhlabuyalingana,KwaZulu-Natal,1531
876040,Hlengesha,Nkomazi,Mpumalanga,3966
575112,Hlengile,Nqutu,KwaZulu-Natal,893
581135,Hlengile,Ulundi,KwaZulu-Natal,149
529009,Hlobane,Abaqulusi,KwaZulu-Natal,7628
589039,Hlobane,uMlalazi,KwaZulu-Natal,759
984020,Hlogotlou,Elias Motsoaledi,Limpopo,2177
961081,Hlohlokwe,Greater Letaba,Limpopo,1105
964007,Hlohlokwe,Maruleng,Limpopo,8472
469009,Hlohlolwane,Setsoto,Free State,16253
582053,Hlokohloko,Umhlabuyalingana,KwaZulu-Natal,3
597038,Hlokozi,Ubuhlebezwe,KwaZulu-Natal,8415
297238,Hlolweni,Mbizana,Eastern Cape,229
593029,Hlomantethe,Ndwedwe,KwaZulu-Natal,11655
960058,Hlomela,Greater Giyani,Limpopo,896
505018,Hlomendlini,Ezingoleni,KwaZulu-Natal,1846
598169,Hlontlweni,Umzimkhulu,KwaZulu-Natal,1283
273047,Hlontsheni,Amahlathi,Eastern Cape,173
960030,Hlopekani,Greater Giyani,Limpopo,5643
581128,Hlophenkulu,Ulundi,KwaZulu-Natal,780
274055,Hlosini,Ngqushwa,Eastern Cape,675
584020,Hluhluwe,The Big 5 False Bay,KwaZulu-Natal,3830
585013,Hluhluwe,Hlabisa,KwaZulu-Natal,107
292309,Hluleka,Nyandeni,Eastern Cape,332
589139,Hlungwini,uMlalazi,KwaZulu-Natal,851
960031,Hluphekani,Greater Giyani,Limpopo,574
597032,Hlutankungu,Ubuhlebezwe,KwaZulu-Natal,2809
877036,Hluvukani,Bushbuckridge,Mpumalanga,9631
290074,Hlwahlwazi,Ngquza Hill,Eastern Cape,3896
542114,Hlwehlewe,Nkandla,KwaZulu-Natal,1106
287047,Hobeng,Senqu,Eastern Cape,746
270450,Hobeni,Mbhashe,Eastern Cape,232
474010,Hobhouse,Mantsopa,Free State,244
514013,Hobsland,Emnambithi/Ladysmith,KwaZulu-Natal,2259
964033,Hoedspruit,Maruleng,Limpopo,3157
296166,Hofese,Umzimvubu,Eastern Cape,412
279001,Hofmeyr,Tsolwana,Eastern Cape,326
276016,Hogsback,Nkonkobe,Eastern Cape,1029
586029,Hoho,Mtubatuba,KwaZulu-Natal,2529
273110,Hokwana,Amahlathi,Eastern Cape,360
283181,Holani,Emalahleni,Eastern Cape,572
860038,Holeka,Albert Luthuli,Mpumalanga,2520
797013,Holfontein,Ekurhuleni,Gauteng,6
587021,Holinyoka,Mfolozi,KwaZulu-Natal,2566
598103,Holland,Umzimkhulu,KwaZulu-Natal,305
478017,Holly Country,Metsimaholo,Free State,586
589086,Hologo,uMlalazi,KwaZulu-Natal,377
384007,Holpan,Dikgatlong,Northern Cape,646
578034,Holspruit A,eDumbe,KwaZulu-Natal,1006
578001,Holspruit B,eDumbe,KwaZulu-Natal,415
271127,Hom,Mnquma,Eastern Cape,199
290299,Hombe,Ngquza Hill,Eastern Cape,1478
365009,Hondeklipbaai,Kamiesberg,Northern Cape,543
978011,Honey,Lephalale,Limpopo,394
968075,Honingfontein,Makhado,Limpopo,1056
592032,Honolulu,KwaDukuza,KwaZulu-Natal,7738
284344,Honti,Engcobo,Eastern Cape,327
466002,Hoopstad,Tswelopele,Free State,1295
869010,Hope,Steve Tshwete,Mpumalanga,471
286126,Hopedale,Elundini,Eastern Cape,193
163010,Hopefield,Saldanha Bay,Western Cape,6460
276027,Hopefield,Nkonkobe,Eastern Cape,329
279004,Hopefield,Tsolwana,Eastern Cape,1597
987094,Hopekraals,Greater Tubatse,Limpopo,4106
374001,Hopetown,Thembelihle,Northern Cape,10259
568003,Hopewell,Richmond,KwaZulu-Natal,11119
598134,Hopewell,Umzimkhulu,KwaZulu-Natal,1914
297041,Horeni,Mbizana,Eastern Cape,1205
274048,Horton,Ngqushwa,Eastern Cape,465
360079,Hotazel,Joe Morolong,Northern Cape,1756
295284,Hotolo,Matatiele,Eastern Cape,284
171003,Hottentots Holland Nature Reserve,Theewaterskloof,Western Cape,0
199049,Hottentots Holland Nature Reserve,City of Cape Town,Western Cape,0
199042,Hout Bay,City of Cape Town,Western Cape,17900
860032,Houtbos,Albert Luthuli,Mpumalanga,1215
499010,Houtnek,Mangaung,Free State,93
962099,Hoveni,Greater Tzaneen,Limpopo,1518
571002,Howe,Okhahlamba,KwaZulu-Natal,559
563009,Howick,uMngeni,KwaZulu-Natal,21639
877139,Hoxani,Bushbuckridge,Mpumalanga,86
876044,Hoyi,Nkomazi,Mpumalanga,855
298127,Huhu,Ntabankulu,Eastern Cape,362
670005,Huhudi,Naledi,North West,25457
293034,Hukwini,Mhlontlo,Eastern Cape,118
268007,Humansdorp,Kouga,Eastern Cape,20123
877065,Humulani,Bushbuckridge,Mpumalanga,2694
877125,Hundzukani,Bushbuckridge,Mpumalanga,2947
369007,Hutchinson,Ubuntu,Northern Cape,367
987138,Hwashi,Greater Tubatse,Limpopo,165
569020,Hwebede,Indaka,KwaZulu-Natal,1633
976054,Hwelereng,Lepele-Nkumpi,Limpopo,1533
976024,Hwelesaneng,Lepele-Nkumpi,Limpopo,2135
970042,Hwibi,Aganang,Limpopo,1539
598165,Ibisikululwa,Umzimkhulu,KwaZulu-Natal,2967
597049,Icabazi,Ubuhlebezwe,KwaZulu-Natal,1084
546069,Icubhu,Maphumulo,KwaZulu-Natal,651
546086,Idakadaka,Maphumulo,KwaZulu-Natal,578
167017,Idasvallei,Stellenbosch,Western Cape,8762
270302,Idutywa,Mbhashe,Eastern Cape,11076
561017,Ifafa Beach,Umdoni,KwaZulu-Natal,133
561019,Ifafa marine,Umdoni,KwaZulu-Natal,187
276116,Igudweni A,Nkonkobe,Eastern Cape,267
276114,Igudweni B,Nkonkobe,Eastern Cape,77
669037,Ikageleng,Ramotshere Moiloa,North West,6894
676005,Ikageng,Tlokwe City Council,North West,87701
868012,Ikageng,Emalahleni,Mpumalanga,65
961001,Iketleng,Greater Letaba,Limpopo,771
464008,Ikgomotseng,Masilonyana,Free State,3253
546081,Ikhabane,Maphumulo,KwaZulu-Natal,1483
385001,Ikhutseng,Magareng,Northern Cape,16683
667003,Ikopeleng,Mafikeng,North West,1861
263003,Ikwezi NU,Ikwezi,Eastern Cape,1919
281029,Ilinge,Lukanji,Eastern Cape,10689
164017,Ilinge Lethu,Swartland,Western Cape,13671
260061,Ilitha,Buffalo City,Eastern Cape,8145
599186,Illovo North,eThekwini,KwaZulu-Natal,24728
573008,Imbabazane NU,Imbabazane,KwaZulu-Natal,2275
566037,Imbali,The Msunduzi,KwaZulu-Natal,30157
569014,Imbangi,Indaka,KwaZulu-Natal,678
599025,Imbozamo,eThekwini,KwaZulu-Natal,3217
598224,Imbulumbu,Umzimkhulu,KwaZulu-Natal,589
590013,Imfuli Mission,Mthonjaneni,KwaZulu-Natal,1151
276111,Imincangathelo,Nkonkobe,Eastern Cape,853
199043,Imizamo Yethu,City of Cape Town,Western Cape,15538
297329,Imizizi,Mbizana,Eastern Cape,1297
570001,Impembeni,Umtshezi,KwaZulu-Natal,754
565021,Impendle,Impendle,KwaZulu-Natal,230
762005,Impumelelo,Lesedi,Gauteng,8223
281027,Imvani,Lukanji,Eastern Cape,460
599036,Inanda,eThekwini,KwaZulu-Natal,10032
599037,Inanda A,eThekwini,KwaZulu-Natal,158619
599077,Inanda B,eThekwini,KwaZulu-Natal,9767
597045,Incalu,Ubuhlebezwe,KwaZulu-Natal,323
599096,Inchanga,eThekwini,KwaZulu-Natal,1008
569021,Indaka,Indaka,KwaZulu-Natal,5683
569010,Indaka NU,Indaka,KwaZulu-Natal,249
571026,Indanyana,Okhahlamba,KwaZulu-Natal,1308
598015,Indawana,Umzimkhulu,KwaZulu-Natal,641
969047,Indermark,Blouberg,Limpopo,8434
580057,Indimhlane,Nongoma,KwaZulu-Natal,614
588043,Indodwane,Ntambanana,KwaZulu-Natal,952
283016,Indwe,Emalahleni,Eastern Cape,3075
283012,Indwe A,Emalahleni,Eastern Cape,2
283014,Indwe B,Emalahleni,Eastern Cape,2541
283015,Indwe C,Emalahleni,Eastern Cape,1285
170007,Infanta,Swellendam,Western Cape,90
503024,Infomfo,Umzumbe,KwaZulu-Natal,451
569022,Ingedlengedle,Indaka,KwaZulu-Natal,465
504029,Ingele,UMuziwabantu,KwaZulu-Natal,3063
260147,Inglewood,Buffalo City,Eastern Cape,868
291185,Ingoje,Port St Johns,Eastern Cape,481
565036,Ingqiya,Impendle,KwaZulu-Natal,244
594079,Ingwangwane,Ingwe,KwaZulu-Natal,2683
583036,Ingwavuma,Jozini,KwaZulu-Natal,1303
569019,Ingwe,Indaka,KwaZulu-Natal,5511
594009,Ingwe NU,Ingwe,KwaZulu-Natal,6820
506044,Ingwemabala,Hibiscus Coast,KwaZulu-Natal,1156
590038,Ingwenya,Mthonjaneni,KwaZulu-Natal,259
546068,Inhlanomfula,Maphumulo,KwaZulu-Natal,2517
576091,Inhlonze,Msinga,KwaZulu-Natal,273
593056,Inkangala,Ndwedwe,KwaZulu-Natal,261
599007,Inkangala,eThekwini,KwaZulu-Natal,745
503042,Inkulu,Umzumbe,KwaZulu-Natal,7124
568014,Inkumane,Richmond,KwaZulu-Natal,317
280002,Inkwanca NU,Inkwanca,Eastern Cape,3253
581020,Insukaze,Ulundi,KwaZulu-Natal,593
593045,Intaphuka,Ndwedwe,KwaZulu-Natal,6825
599066,Inthuthuko,eThekwini,KwaZulu-Natal,710
282020,Intsika Yethu,Intsika Yethu,Eastern Cape,10
282002,Intsika Yethu NU,Intsika Yethu,Eastern Cape,1617
969042,Inveraan,Blouberg,Limpopo,1613
524020,Inverness,Newcastle,KwaZulu-Natal,1413
526001,Inverness,Dannhauser,KwaZulu-Natal,606
599156,Inwabi,eThekwini,KwaZulu-Natal,9030
278002,Inxuba Yethemba NU,Inxuba Yethemba,Eastern Cape,10208
546056,Inyamazane,Maphumulo,KwaZulu-Natal,3812
546059,Inyezini,Maphumulo,KwaZulu-Natal,148
503049,Inyonyana,Umzumbe,KwaZulu-Natal,1014
461006,Ipopeng,Kopanong,Free State,2198
599040,Iqadi B,eThekwini,KwaZulu-Natal,1029
571060,Isandlwana,Okhahlamba,KwaZulu-Natal,1093
503045,Isangqu,Umzumbe,KwaZulu-Natal,756
